MNDR ID	ncRNA Symbol	ncRNA Category	Species	Disease	DO ID	MeSH ID	References	Score
MNDR-E-CIRC-2513	hsa_circ_0087958	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	30867795	0.795006
MNDR-E-CIRC-2514	hsa_circ_0088028	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	30630697	0.795006
MNDR-E-CIRC-2515	hsa_circ_0088088	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	31920098	0.795006
MNDR-E-CIRC-2516	hsa_circ_0088222	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2517	hsa_circ_0088452	circRNA	Homo sapiens	Active pulmonary tuberculosis	DOID:2957		28846924	0.795006
MNDR-E-CIRC-2518	hsa_circ_0088481	circRNA	Homo sapiens	Thyroid cancer	DOID:1781	D013964	30207869	0.999424
MNDR-E-CIRC-2519	hsa_circ_0088494	circRNA	Homo sapiens	Cutaneous squamous cell carcinoma			27298156	0.795006
MNDR-E-CIRC-2520	hsa_circ_0088732	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	32154171	0.999986
MNDR-E-CIRC-2521	hsa_circ_0088750	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2522	hsa_circ_0088755	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2523	hsa_circ_0089094	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2524	hsa_circ_0089104	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30657346	0.999424
MNDR-E-CIRC-2525	hsa_circ_0089142	circRNA	Homo sapiens	Papillary thyroid cancer	DOID:3969	D000077273	30415780	1
MNDR-E-CIRC-2526	hsa_circ_0089231	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	29156822	0.795006
MNDR-E-CIRC-2527	hsa_circ_0089339	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-2528	hsa_circ_0089372	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	30537115	0.999424
MNDR-E-CIRC-2529	hsa_circ_0089378	circRNA	Homo sapiens	Coronary artery disease	DOID:3393	D003324	28947970	0.795006
MNDR-E-CIRC-2530	hsa_circ_0089474	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31951832	0.795006
MNDR-E-CIRC-2531	hsa_circ_0089547	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31276627	1
MNDR-E-CIRC-2532	hsa_circ_0089548	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28639908	0.888683
MNDR-E-CIRC-2533	hsa_circ_0089643	circRNA	Homo sapiens	Pancreatic cancer	DOID:1793	D010190	30570107	0.999424
MNDR-E-CIRC-2534	hsa_circ_0089684	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2535	hsa_circ_0089705	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	32209259	0.795006
MNDR-E-CIRC-2536	hsa_circ_0089763	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-2537	hsa_circ_0089763	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2538	hsa_circ_0089763	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2539	hsa_circ_0089810	circRNA	Homo sapiens	Primary great saphenous vein varicosities	DOID:799	D014648	29577902	0.888683
MNDR-E-CIRC-2540	hsa_circ_0089897	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2541	hsa_circ_0089975	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2542	hsa_circ_0090098	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2543	hsa_circ_0090099	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2544	hsa_circ_0090100	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2545	hsa_circ_009024	circRNA	Homo sapiens	Active pulmonary tuberculosis	DOID:2957		28846924	0.795006
MNDR-E-CIRC-2546	hsa_circ_009024	circRNA	Homo sapiens	Tuberculosis	DOID:399	D014376	29448254	0.795006
MNDR-E-CIRC-2547	hsa_circ_0090311	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2548	hsa_circ_0090312	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2549	hsa_circ_0090314	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2550	hsa_circ_0090315	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2551	hsa_circ_0090316	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2552	hsa_circ_0090317	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2553	hsa_circ_0090318	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2554	hsa_circ_0090319	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2555	hsa_circ_0090320	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2556	hsa_circ_0090321	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2557	hsa_circ_0090372	circRNA	Homo sapiens	Pancreatic cancer	DOID:1793	D010190	30570107	0.999424
MNDR-E-CIRC-2558	hsa_circ_0090652	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	32021287	0.999424
MNDR-E-CIRC-2559	hsa_circ_0090818	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2560	hsa_circ_0090820	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2561	hsa_circ_0090883	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2562	hsa_circ_0090884	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2563	hsa_circ_0090892	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2564	hsa_circ_0090895	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2565	hsa_circ_0090906	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-2566	hsa_circ_0090906	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-2567	hsa_circ_0090920	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-2568	hsa_circ_0090944	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30744636	0.982118
MNDR-E-CIRC-2569	hsa_circ_0090944	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	32268875	1
MNDR-E-CIRC-2570	hsa_circ_0091017	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	29151929	0.999424
MNDR-E-CIRC-2571	hsa_circ_0091074	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	32319577	0.795006
MNDR-E-CIRC-2572	hsa_circ_0091301	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2573	hsa_circ_0091433	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2574	hsa_circ_0091570	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	31207319	1
MNDR-E-CIRC-2575	hsa_circ_0091579	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	30453307	0.795006
MNDR-E-CIRC-2576	hsa_circ_0091581	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	32116112	0.795006
MNDR-E-CIRC-2577	hsa_circ_0091742	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28639908	0.888683
MNDR-E-CIRC-2578	hsa_circ_0091822	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	29156822	0.795006
MNDR-E-CIRC-2579	hsa_circ_0091830	circRNA	Homo sapiens	Laryngeal squamous cell carcinoma	DOID:2876		31384171	0.999424
MNDR-E-CIRC-2580	hsa_circ_0092196	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2581	hsa_circ_0092275	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-2582	hsa_circ_0092275	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-2583	hsa_circ_0092275	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2584	hsa_circ_0092275	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2585	hsa_circ_0092276	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28803498	0.982118
MNDR-E-CIRC-2586	hsa_circ_0092280	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-2587	hsa_circ_0092280	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-2588	hsa_circ_0092280	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2589	hsa_circ_0092280	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2590	hsa_circ_0092282	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-2591	hsa_circ_0092282	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-2592	hsa_circ_0092282	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2593	hsa_circ_0092282	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2594	hsa_circ_0092283	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-2595	hsa_circ_0092299	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-2596	hsa_circ_0092300	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-2597	hsa_circ_0092300	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-2598	hsa_circ_0092300	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2599	hsa_circ_0092300	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2600	hsa_circ_0092303	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31182928	1
MNDR-E-CIRC-2601	hsa_circ_0092303	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-2602	hsa_circ_0092342	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-2603	hsa_circ_0092342	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-2604	hsa_circ_0092342	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2605	hsa_circ_0092342	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2606	hsa_circ_0092349	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-2607	hsa_circ_0092355	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-2608	hsa_circ_0092360	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-2609	hsa_circ_0092360	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-2610	hsa_circ_0092360	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2611	hsa_circ_0092360	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-2612	hsa_circ_0092371	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-2613	hsa_circ_0092400	circRNA	Homo sapiens	Lung cancer	DOID:1324	D008175	31949766	0.982118
MNDR-E-CIRC-2614	hsa_circ_0093859	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	29593432	0.999424
MNDR-E-CIRC-2615	hsa_circ_009755	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		31213827	0.795006
MNDR-E-CIRC-2616	hsa_circ_0098964	circRNA	Homo sapiens	Coronary artery disease	DOID:3393	D003324	28045102	0.795006
MNDR-E-CIRC-2617	hsa_circ_0100783	circRNA	Homo sapiens	Immunosenescence		D000068884	26945092	0.795006
MNDR-E-CIRC-2618	hsa_circ_0101119	circRNA	Homo sapiens	Cervical squamous cell carcinoma	DOID:3744		31966557	0.795006
MNDR-E-CIRC-2619	hsa_circ_0101432	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	31095447	1
MNDR-E-CIRC-2620	hsa_circ_0101691	circRNA	Homo sapiens	Renal cell carcinoma	DOID:4450	D002292	31904147	1
MNDR-E-CIRC-2621	hsa_circ_0101996	circRNA	Homo sapiens	Cervical squamous cell carcinoma	DOID:3744		31966557	0.795006
MNDR-E-CIRC-2622	hsa_circ_0102049	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	31727503	1
MNDR-E-CIRC-2623	hsa_circ_0102272	circRNA	Homo sapiens	Thyroid cancer	DOID:1781	D013964	32367651	0.795006
MNDR-E-CIRC-2624	hsa_circ_010253	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	31949836	0.982118
MNDR-E-CIRC-2625	hsa_circ_0102533	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	31949836	0.999986
MNDR-E-CIRC-2626	hsa_circ_0103552	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	31056795	1
MNDR-E-CIRC-2627	hsa_circ_0103809	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	30018710	0.999424
MNDR-E-CIRC-2628	hsa_circ_0103809	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	30018710	1
MNDR-E-CIRC-2629	hsa_circ_0108942	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	29045858	0.888683
MNDR-E-CIRC-2630	hsa_circ_0109046	circRNA	Homo sapiens	Endometrial cancer	DOID:1380	D016889	29334253	0.982118
MNDR-E-CIRC-2630	hsa_circ_0109046	circRNA	Homo sapiens	Endometrial cancer	DOID:1380	D016889		0.982118
MNDR-E-CIRC-2631	hsa_circ_0109291	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		30483394	1
MNDR-E-CIRC-2632	hsa_circ_0109320	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	31285870	0.795006
MNDR-E-CIRC-2633	hsa_circ_0109951	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	31114952	1
MNDR-E-CIRC-2634	hsa_circ_0110143	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	31108351	1
MNDR-E-CIRC-2635	hsa_circ_0110143	circRNA	Homo sapiens	Renal carcinoma	DOID:4451	D002292	30200254	0.795006
MNDR-E-CIRC-2636	hsa_circ_0110143	circRNA	Homo sapiens	Clear cell renal cell carcinoma	DOID:4467	D002292	28089832	1
MNDR-E-CIRC-2637	hsa_circ_0110715	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	28685964	0.795006
MNDR-E-CIRC-2638	hsa_circ_0111835	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31257089	1
MNDR-E-CIRC-2639	hsa_circ_0113854	circRNA	Homo sapiens	Coronary artery disease	DOID:3393	D003324	28045102	0.795006
MNDR-E-CIRC-2640	hsa_circ_0122569	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31648103	0.795006
MNDR-E-CIRC-2641	hsa_circ_0123996	circRNA	Homo sapiens	Kawasaki disease	DOID:13378	D009080	30843267	0.795006
MNDR-E-CIRC-2642	hsa_circ_0124280	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	32226494	0.999424
MNDR-E-CIRC-2642	hsa_circ_0124280	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	32253030	0.999424
MNDR-E-CIRC-2642	hsa_circ_0124280	circRNA	Homo sapiens	Stomach cancer	DOID:10534	D013274	28969099	0.982118
MNDR-E-CIRC-2643	hsa_circ_0124280	circRNA	Homo sapiens	Colon cancer	DOID:219	D003110	28249903	0.999424
MNDR-E-CIRC-2644	hsa_circ_0124280	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	32151944	0.795006
MNDR-E-CIRC-2645	hsa_circ_0124280	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28249903	0.795006
MNDR-E-CIRC-2645	hsa_circ_0124280	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31669510	0.795006
MNDR-E-CIRC-2645	hsa_circ_0124280	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	32187976	0.795006
MNDR-E-CIRC-2646	hsa_circ_0124644	circRNA	Homo sapiens	Coronary artery disease	DOID:3393	D003324	28045102	0.795006
MNDR-E-CIRC-2647	hsa_circ_012515	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	32210630	0.795006
MNDR-E-CIRC-2648	hsa_circ_0126897_CBC1	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	29658599	0.795006
MNDR-E-CIRC-2649	hsa_circ_0128298	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	29849467	0.795006
MNDR-E-CIRC-2650	hsa_circ_0128332	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	31889960	1
MNDR-E-CIRC-2651	hsa_circ_0129854	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	26873924	0.982118
MNDR-E-CIRC-2652	hsa_circ_0129854	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	26873924	0.795006
MNDR-E-CIRC-2652	hsa_circ_0129854	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	32080097	1
MNDR-E-CIRC-2653	hsa_circ_0131457	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	32112500	0.795006
MNDR-E-CIRC-2654	hsa_circ_0131457	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	31911754	1
MNDR-E-CIRC-2655	hsa_circ_0132266	circRNA	Homo sapiens	Chronic lymphocytic leukemia	DOID:1040	D015451	31152142	1
MNDR-E-CIRC-2656	hsa_circ_0132266	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30993801	0.795006
MNDR-E-CIRC-2657	hsa_circ_0132266	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	30370521	1
MNDR-E-CIRC-2658	hsa_circ_0132558	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	31027518	1
MNDR-E-CIRC-2659	hsa_circ_0132558	circRNA	Homo sapiens	Esophageal cancer	DOID:5041	D004938	31680303	0.999424
MNDR-E-CIRC-2660	hsa_circ_0132980	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	31896069	0.795006
MNDR-E-CIRC-2661	hsa_circ_0136717	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	31179240	1
MNDR-E-CIRC-2662	hsa_circ_0137008	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	32158357	1
MNDR-E-CIRC-2663	hsa_circ_0137287	circRNA	Homo sapiens	Papillary thyroid carcinoma	DOID:3969	D000077273	29790216	0.795006
MNDR-E-CIRC-2664	hsa_circ_0137439	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	31777254	0.795006
MNDR-E-CIRC-2665	hsa_circ_0137606	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	31545480	0.999424
MNDR-E-CIRC-2666	hsa_circ_0138381	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28739726	0.999424
MNDR-E-CIRC-2666	hsa_circ_0138381	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	31488193	0.999986
MNDR-E-CIRC-2667	hsa_circ_0138381	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	32196590	0.795006
MNDR-E-CIRC-2668	hsa_circ_0138960	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28980874	0.999986
MNDR-E-CIRC-2669	hsa_circ_0141491	circRNA	Homo sapiens	Prostate cancer	DOID:10283	D011471	31844675	0.795006
MNDR-E-CIRC-2670	hsa_circ_0141940	circRNA	Homo sapiens	Prostate cancer	DOID:10283	D011471	29798970	0.795006
MNDR-E-CIRC-2671	hsa_circ_0142527	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31169949	0.795006
MNDR-E-CIRC-2672	hsa_circ_014724	circRNA	Homo sapiens	Hepatic steatosis	DOID:9452	D005234	28717649	0.888683
MNDR-E-CIRC-2673	hsa_circ_015115	circRNA	Homo sapiens	T2DM with depression		D003866	28779132	0.795006
MNDR-E-CIRC-2674	hsa_circ_017648	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-2675	hsa_circ_020135	circRNA	Homo sapiens	Papillary thyroid cancer	DOID:3969	D000077273	30988274	0.795006
MNDR-E-CIRC-2676	hsa_circ_031752	circRNA	Homo sapiens	Papillary thyroid cancer	DOID:3969	D000077273	30988274	0.795006
MNDR-E-CIRC-2677	hsa_circ_033628	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-2678	hsa_circ_036186	circRNA	Homo sapiens	Head and neck squamous cell carcinoma	DOID:5520	D000077195	30066847	0.795006
MNDR-E-CIRC-2679	hsa_circ_044353	circRNA	Homo sapiens	Repeated implantation failure			29132137	0.888683
MNDR-E-CIRC-2680	hsa_circ_050898	circRNA	Homo sapiens	Moyamoya	DOID:13099	D009072	28991692	0.795006
MNDR-E-CIRC-2681	hsa_circ_051239	circRNA	Homo sapiens	Infantile hemangioma	DOID:2725	D018324	29095957	0.888683
MNDR-E-CIRC-2682	hsa_circ_05538	circRNA	Homo sapiens	Pulmonary tuberculosis	DOID:2957	D014397	29371930	0.888683
MNDR-E-CIRC-2683	hsa_circ_063981	circRNA	Homo sapiens	Diabetic retinopathy	DOID:8947	D003930	28817829	0.795006
MNDR-E-CIRC-2684	hsa_circ_067209	circRNA	Homo sapiens	Moyamoya	DOID:13099	D009072	28991692	0.795006
MNDR-E-CIRC-2685	hsa_circ_069718	circRNA	Homo sapiens	Triple negative breast cancer	DOID:0060081	D064726	31298383	1
MNDR-E-CIRC-2686	hsa_circ_070616	circRNA	Homo sapiens	Repeated implantation failure			29132137	0.888683
MNDR-E-CIRC-2687	hsa_circ_081069	circRNA	Homo sapiens	Tongue squamous cell carcinoma	DOID:0050865		32319610	0.982118
MNDR-E-CIRC-2688	hsa_circ_081881	circRNA	Homo sapiens	Myocardial infarction	DOID:5844	D009203		0.795006
MNDR-E-CIRC-2689	hsa_circ_082319	circRNA	Homo sapiens	Primary biliary cholangitis	DOID:0060643	D008105	29183005	0.795006
MNDR-E-CIRC-2690	hsa_circ_082319	circRNA	Homo sapiens	Primary biliary cirrhosis	DOID:12236	D008105	29183005	0.795006
MNDR-E-CIRC-2691	hsa_circ_086376	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	29039473	0.795006
MNDR-E-CIRC-2692	hsa_circ_092516	circRNA	Homo sapiens	Rheumatoid arthritis	DOID:7148	D001172	28618429	0.795006
MNDR-E-CIRC-2693	hsa_circ_09585	circRNA	Homo sapiens	Pulmonary tuberculosis	DOID:2957	D014397	29371930	0.795006
MNDR-E-CIRC-2694	hsa_circ_09993	circRNA	Homo sapiens	Pulmonary tuberculosis	DOID:2957	D014397	29371930	0.795006
MNDR-E-CIRC-2695	hsa_circ_100018	circRNA	Homo sapiens	Major depressive disorder	DOID:1470	D003865	27404501	0.795006
MNDR-E-CIRC-2696	hsa_circ_100084	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	32323783	0.982118
MNDR-E-CIRC-2697	hsa_circ_100178	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-2698	hsa_circ_100192	circRNA	Homo sapiens	Diabetic retinopathy	DOID:8947	D003930	28817829	0.795006
MNDR-E-CIRC-2699	hsa_circ_100219	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28484086	0.795006
MNDR-E-CIRC-2700	hsa_circ_100226	circRNA	Homo sapiens	Active systemic lupus erythematosus	DOID:9074	D008180	29360436	0.795006
MNDR-E-CIRC-2701	hsa_circ_100241	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	28957794	0.795006
MNDR-E-CIRC-2702	hsa_circ_100242	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	32218853	0.795006
MNDR-E-CIRC-2703	hsa_circ_100258	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	28957794	0.795006
MNDR-E-CIRC-2704	hsa_circ_100269	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28206972	0.982118
MNDR-E-CIRC-2704	hsa_circ_100269	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28206972	0.795006
MNDR-E-CIRC-2704	hsa_circ_100269	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28657541	0.982118
MNDR-E-CIRC-2705	hsa_circ_100284	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	28062277	0.999424
MNDR-E-CIRC-2706	hsa_circ_100290	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		28368401	1
MNDR-E-CIRC-2706	hsa_circ_100290	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		31187488	1
